NroCheque,CodigoBanco,CodigoScurusal,NumeroCuentaOrigen,NumeroCuentaDestino,Valor,FechaOrigen,FechaPago,DNI,Estado,Tipo
JUVNGBRGW0Z,6,284,UHET43081320935135,SDTE73325133372799,924.34,1653532626.951641,1658111826.951649,723-72-3551,aprobado,emitido
RHRKGB30WM7,6,284,UHET43081320935135,MBAY33146541147401,488.02,1650508626.951768,1658371026.951775,723-72-3551,rechazado,emitido
PEWDGB06V7A,6,284,UHET43081320935135,LPHY17155392666276,875.6,1651631826.95189,1657334226.951898,723-72-3551,pendiente,emitido
JADRGB1SIP4,6,284,UHET43081320935135,IAIU66605871133519,245.81,1653619026.952022,1657766226.952029,723-72-3551,rechazado,emitido
TDZCGB7COXZ,6,284,UHET43081320935135,CLKA56622714326857,954.38,1650767826.952145,1657420626.952152,723-72-3551,aprobado,depositado
JVRNGBLT8UP,3,170,GZNL39477602105860,VMBE58482602350551,0.74,1651027026.953557,1658716626.953571,880-37-1631,rechazado,depositado
HZKGGBSGTUP,3,170,GZNL39477602105860,IGZP03974129929103,713.01,1651977426.953749,1658889426.953758,880-37-1631,pendiente,emitido
NCJQGBUT0VE,3,170,GZNL39477602105860,NQQZ38645332049646,392.69,1651804626.953894,1657766226.953904,880-37-1631,rechazado,emitido
DFYLGBZL7TS,3,170,GZNL39477602105860,OOIQ51822838659091,628.78,1650508626.954032,1658975826.95404,880-37-1631,aprobado,emitido
ILXHGB7FSMA,3,170,NXWV79857445291959,QLCH00427644026273,554.11,1653359826.954162,1658889426.954169,880-37-1631,rechazado,depositado
MCKGGBASFLU,3,170,NXWV79857445291959,OTDH29932103586856,717.03,1651113426.954405,1658457426.954416,880-37-1631,rechazado,emitido
QOWKGBM4DM9,3,170,NXWV79857445291959,PPNO11076144871168,510.1,1651804626.954549,1658975826.954557,880-37-1631,aprobado,emitido
XORZGBZP806,3,170,NXWV79857445291959,QUTR47510337177310,70.62,1653446226.954685,1657939026.954693,880-37-1631,pendiente,depositado
FNMDGBY58DT,3,170,NXWV79857445291959,BZWB16715076526125,341.66,1652150226.954836,1658111826.954845,880-37-1631,aprobado,depositado
ANTHGB2JJFG,3,170,NXWV79857445291959,GCMX64022469020532,261.61,1651718226.954995,1657852626.955004,880-37-1631,rechazado,depositado
PHTEGB0196S,3,170,NXWV79857445291959,TUFG33189434028006,148.51,1653619026.955162,1658198226.955172,880-37-1631,rechazado,emitido
FEXKGBQ2F9U,3,170,NXWV79857445291959,PGQC39409919610668,119.79,1653100626.955336,1657507026.955346,880-37-1631,aprobado,depositado
OIASGB9IAVO,3,170,NXWV79857445291959,YNLU90050690979978,920.99,1652063826.955505,1658716626.955514,880-37-1631,pendiente,depositado
ZTLUGB82LBZ,3,170,NXWV79857445291959,PGJU12001762076876,226.3,1651286226.955664,1657679826.955672,880-37-1631,aprobado,depositado
DFRMGB33TSG,3,170,NXWV79857445291959,FCPY60203816325078,993.58,1650335826.955818,1658543826.955827,880-37-1631,rechazado,depositado
VBXMGB49UOM,3,170,NXWV79857445291959,XVKT60516571691019,109.77,1652409426.967156,1658975826.967182,880-37-1631,rechazado,depositado
KSBCGBB4ODO,3,170,NXWV79857445291959,EFOO92283366755913,689.63,1653100626.968628,1657679826.968645,880-37-1631,pendiente,emitido
UPCMGBYHGFC,3,170,NXWV79857445291959,LQWM03414482796322,376.85,1651286226.968845,1657334226.968854,880-37-1631,rechazado,emitido
IDYHGBZBRX6,3,170,NXWV79857445291959,OCWX69513312962142,903.65,1652409426.968988,1658111826.968995,880-37-1631,rechazado,depositado
OVOJGBLVC95,3,170,NXWV79857445291959,PYGW38383348275916,727.46,1651286226.969116,1658803026.969123,880-37-1631,rechazado,emitido
PMTZGBBY0CB,23,27,UMYX22604226872424,EYAI23839257669255,974.05,1652409426.970492,1658630226.970503,867-81-9905,pendiente,emitido
PVRNGB697U7,23,27,UMYX22604226872424,GICN33836744635167,674.22,1651113426.971908,1658716626.971922,867-81-9905,pendiente,depositado
PLJCGBLF4GR,23,27,UMYX22604226872424,KRVS71708450991334,285.13,1652409426.972115,1658457426.972124,867-81-9905,aprobado,emitido
SWRWGB136HL,23,27,UMYX22604226872424,KTMZ98257789681566,835.34,1650595026.972288,1657939026.972302,867-81-9905,pendiente,depositado
KWDMGBTHKO3,23,27,UMYX22604226872424,HSGG18707558819108,523.54,1652236626.972459,1658371026.972469,867-81-9905,pendiente,emitido
OBVRGB9EN4B,23,27,UMYX22604226872424,YDNQ38932502998381,514.21,1651545426.97259,1657593426.972598,867-81-9905,rechazado,emitido
EUUJGBJKW76,23,27,UMYX22604226872424,RFLX77579627075313,27.31,1653705426.972715,1658457426.972723,867-81-9905,rechazado,depositado
ITRQGBIZ3LH,23,27,UMYX22604226872424,PFNH52471544880999,611.38,1652582226.972835,1657939026.972844,867-81-9905,rechazado,depositado
FUMJGB6EQFN,23,27,UMYX22604226872424,ZNOO68026096821692,756.67,1651631826.972953,1657507026.97296,867-81-9905,pendiente,depositado
EPSMGB7I0V5,23,27,UMYX22604226872424,RKOO85734378182188,97.13,1651977426.97307,1658284626.973078,867-81-9905,rechazado,depositado
BTRQGBGYYSH,23,27,UMYX22604226872424,QPCK54694390223035,143.41,1653532626.973197,1657852626.973205,867-81-9905,pendiente,depositado
JLTEGBFLLCR,23,27,UMYX22604226872424,NAQF70574129512926,444.96,1651027026.973322,1658111826.97333,867-81-9905,pendiente,depositado
XGFXGB60NKZ,23,27,UMYX22604226872424,QYSQ44194243952600,792.35,1650335826.97362,1657247826.973638,867-81-9905,rechazado,depositado
XGHZGB77ZGB,23,27,UMYX22604226872424,EIED81888897519456,411.55,1652668626.973772,1657334226.973782,867-81-9905,rechazado,depositado
UEAFGBJ47Q6,23,27,UMYX22604226872424,EZVC97425196640825,127.05,1652150226.973902,1658371026.973911,867-81-9905,pendiente,emitido
AIUWGBJT04J,23,27,UMYX22604226872424,JYUH25847520436264,284.19,1652323026.974026,1658630226.974035,867-81-9905,aprobado,depositado
OKSQGBZTUZJ,23,27,UMYX22604226872424,PLFK43732827361480,54.76,1651545426.974151,1658371026.97416,867-81-9905,pendiente,emitido
OOBHGBOLSYV,23,27,UMYX22604226872424,XVFY72756749777184,445.3,1652150226.974372,1657420626.974386,867-81-9905,pendiente,depositado
GFQMGBDZ628,23,27,UMYX22604226872424,USVR01105162909206,291.45,1652063826.974547,1657852626.974556,867-81-9905,pendiente,depositado
VRLQGBMX7E7,23,27,UMYX22604226872424,KTWZ18933447471259,942.63,1651718226.974716,1658457426.974726,867-81-9905,pendiente,depositado
ZSEIGB4LIZY,77,151,JEON17762679798250,VBXD39626044825445,942.77,1653273426.976261,1658543826.976277,641-73-2909,pendiente,emitido
AWJOGBTVE5G,77,151,JEON17762679798250,IURJ62902875848215,921.21,1651804626.976435,1658803026.976442,641-73-2909,aprobado,depositado
CGVYGBDDFUB,77,151,JEON17762679798250,BNNQ03663499710238,482.99,1651545426.976561,1658803026.97657,641-73-2909,rechazado,emitido
XIEGGBIS792,77,151,JEON17762679798250,FWUD83112671330042,697.72,1651027026.976704,1658198226.976712,641-73-2909,pendiente,depositado
EYLPGBZNC6Q,77,151,JEON17762679798250,GLFW11069132033457,608.56,1652409426.978918,1658543826.978935,641-73-2909,rechazado,depositado
FOQIGBUDRGL,77,151,JEON17762679798250,BGIY23995039275551,90.19,1652323026.979133,1657766226.979141,641-73-2909,aprobado,emitido
VSMAGBS8RTG,77,151,JEON17762679798250,PZLU48311202770933,9.33,1653446226.979276,1658284626.979283,641-73-2909,rechazado,depositado
OQNJGBFM49E,77,151,JEON17762679798250,XWKI88533298146695,126.14,1651372626.979417,1657334226.979424,641-73-2909,aprobado,emitido
BEATGBDQ598,77,151,JEON17762679798250,YXJG39856028171984,217.02,1651977426.979559,1658975826.979567,641-73-2909,rechazado,depositado
NCWPGB1Z9YX,77,151,JEON17762679798250,VWPJ95752358469869,22.73,1652063826.979698,1657766226.979706,641-73-2909,pendiente,emitido
KBYOGBIIT5E,77,151,JEON17762679798250,LCGB79875471351187,294.27,1653273426.979827,1657593426.979836,641-73-2909,rechazado,depositado
DPZYGBDRUPC,77,151,JEON17762679798250,VKSJ31126052848545,778.89,1652323026.979961,1657507026.979969,641-73-2909,aprobado,depositado
SZAPGBBS229,77,151,JEON17762679798250,MBXK72790981366903,757.76,1651199826.980088,1658457426.980095,641-73-2909,pendiente,emitido
WZWMGBGAB6B,77,151,JEON17762679798250,ICBX51928604133564,186.48,1652236626.980245,1657507026.980254,641-73-2909,aprobado,emitido
EOYRGBXNF6R,77,151,JEON17762679798250,OAOQ19284760098878,166.19,1651891026.980417,1658543826.980425,641-73-2909,aprobado,emitido
NLXKGBJ1AA8,77,151,JEON17762679798250,UKPM69388519890913,361.05,1653619026.981739,1657593426.981755,641-73-2909,aprobado,depositado
KQRQGBEJARO,77,151,JEON17762679798250,WBKM49423434846586,716.84,1653791826.981933,1657679826.981941,641-73-2909,aprobado,depositado
JSOIGBO3I8K,77,151,JEON17762679798250,OWVI17689977174707,686.73,1653359826.982055,1657593426.982062,641-73-2909,rechazado,emitido
BTHZGBMRXW4,77,151,JEON17762679798250,XRTH45300162620460,387.21,1651372626.982181,1658025426.982218,641-73-2909,aprobado,depositado
LGUIGBXTJ4S,77,151,JEON17762679798250,XLBP33543326758222,894.41,1652409426.982341,1658975826.982348,641-73-2909,aprobado,emitido
ALLDGBJ2HRH,76,53,TMZU53582153403691,SNQA62739631044568,0.83,1652063826.983515,1658111826.983525,398-17-1855,aprobado,depositado
WHCQGBOA3AK,76,53,TMZU53582153403691,CFTZ81352563293091,818.99,1653187026.983642,1658198226.98365,398-17-1855,aprobado,emitido
QUBYGBE7HOT,76,53,TMZU53582153403691,XXPE66012336451569,365.39,1653532626.983749,1658630226.983758,398-17-1855,pendiente,emitido
SGMZGB2ZJQJ,76,53,TMZU53582153403691,YADB63004936224936,231.92,1650508626.983856,1657939026.983863,398-17-1855,pendiente,depositado
HVFAGBHHM1Z,76,53,TMZU53582153403691,LTZB14055471941111,998.01,1651977426.983959,1657939026.983967,398-17-1855,pendiente,emitido
JEVGGBVVZAY,76,53,TMZU53582153403691,KQDS89708955215818,736.87,1653359826.984072,1657334226.98408,398-17-1855,pendiente,depositado
JXTPGBG2H20,76,53,TMZU53582153403691,SXKG34896564295780,263.63,1650854226.984186,1658371026.984204,398-17-1855,aprobado,depositado
PAGSGBN17KS,76,53,TMZU53582153403691,NWLQ64737672032882,792.8,1651804626.984319,1658716626.984327,398-17-1855,rechazado,depositado
LAVPGBXJ91D,76,53,TMZU53582153403691,WGCO50769513841726,49.39,1653446226.984439,1658716626.984447,398-17-1855,aprobado,emitido
QBWEGBU9VSQ,76,53,TMZU53582153403691,EXPT03653854835459,122.85,1653619026.984555,1657247826.984563,398-17-1855,pendiente,depositado
CZLJGBCTIE3,76,53,TMZU53582153403691,XQCT70249988524857,466.46,1653273426.984669,1657507026.984677,398-17-1855,aprobado,depositado
RWCLGBCNCGG,76,53,TMZU53582153403691,HGXT06365922818348,541.27,1652323026.984785,1657247826.984793,398-17-1855,rechazado,depositado
LAIBGBPS4M5,76,53,TMZU53582153403691,FWDC65168182723266,135.23,1651113426.984899,1658716626.984907,398-17-1855,pendiente,emitido
GSCNGBM9NIX,76,53,TMZU53582153403691,LFBE82119883597418,974.99,1652495826.985012,1658111826.98502,398-17-1855,rechazado,emitido
IPOFGB9OYCF,76,53,TMZU53582153403691,XUTM73224503486035,646.56,1650335826.985126,1658284626.985134,398-17-1855,pendiente,emitido
ZKGQGB9SJG1,76,53,TMZU53582153403691,AXOM47083671922717,353.85,1653359826.986313,1657334226.986329,398-17-1855,rechazado,depositado
JEQGGBKG6AB,76,53,TMZU53582153403691,YPZJ98742103068280,832.71,1650940626.986475,1657420626.986484,398-17-1855,rechazado,depositado
AIFSGB5CBU3,76,53,TMZU53582153403691,AOTQ13762663946101,280.36,1652063826.986601,1658457426.986609,398-17-1855,aprobado,depositado
JLTHGBEHQSM,76,53,TMZU53582153403691,ATQL78170346432775,454.7,1651027026.986727,1657852626.986735,398-17-1855,rechazado,depositado
ISMQGBJAGQI,76,53,TMZU53582153403691,OTLY72935018076116,427.97,1652323026.986843,1657593426.986851,398-17-1855,rechazado,depositado
KIGZGB2HJ1A,10,160,YKNR34116803566816,ZSIW80389877438693,131.55,1651718226.990769,1658543826.990784,022-59-9756,aprobado,depositado
OAYDGBSEYNS,10,160,YKNR34116803566816,GDTS39398758451475,280.5,1651804626.990917,1658457426.990925,022-59-9756,aprobado,emitido
UYCKGB6E6NS,10,160,YKNR34116803566816,EGIE27297580029176,587.05,1652063826.991029,1658975826.991037,022-59-9756,rechazado,emitido
DOFAGBMVWM5,10,160,YKNR34116803566816,OQMJ09009237011648,55.34,1653532626.991134,1657679826.991142,022-59-9756,rechazado,emitido
FJWXGB8X578,10,160,YKNR34116803566816,TECL74002728037551,194.58,1651718226.991285,1657247826.991293,022-59-9756,aprobado,emitido
KZYNGBD5MXY,10,160,YKNR34116803566816,XKVY34104088782000,786.31,1652150226.991405,1657420626.991413,022-59-9756,aprobado,emitido
LJKXGBVQDY2,10,160,YKNR34116803566816,UJMY85280551683446,852.59,1650508626.991525,1658198226.991533,022-59-9756,rechazado,emitido
PZMSGBAV4NK,10,160,YKNR34116803566816,IHNG56692782029172,66.08,1650422226.991641,1658889426.991649,022-59-9756,rechazado,emitido
WZHSGB061OC,10,160,YKNR34116803566816,OSDY84348740514050,522.93,1651372626.991757,1658457426.991765,022-59-9756,rechazado,emitido
BNPVGBS4BS4,10,160,YKNR34116803566816,EGKQ54891294194153,970.86,1652755026.991872,1658111826.99188,022-59-9756,pendiente,depositado
CZMFGBRCM7C,10,160,YKNR34116803566816,YJCM48557667663682,954.42,1653446226.991994,1658284626.992003,022-59-9756,rechazado,depositado
SKQHGBKNUDC,10,160,ISVS33886073811455,USDN80087927788161,909.43,1651113426.992114,1657766226.992122,022-59-9756,pendiente,depositado
FZYTGBY132X,10,160,ISVS33886073811455,CNRU19884092603149,898.97,1652755026.992288,1657852626.992297,022-59-9756,rechazado,emitido
YRLLGBCEW5I,10,160,ISVS33886073811455,PQYH38238599423016,343.25,1651372626.992412,1657334226.99242,022-59-9756,pendiente,emitido
MEEEGB8HSWV,10,160,ISVS33886073811455,JSAE30648470849470,316.35,1650767826.992529,1658716626.992537,022-59-9756,aprobado,depositado
DUDAGBEAKJ1,10,160,ISVS33886073811455,WTAW44322845269054,820.42,1650422226.992644,1658630226.992652,022-59-9756,aprobado,depositado
ESXBGB6B8PN,10,160,ISVS33886073811455,WHQD17900371731381,859.29,1650681426.992758,1658889426.992766,022-59-9756,aprobado,depositado
VPPJGB8UAJW,10,160,ISVS33886073811455,IXXM73987716363330,454.67,1653619026.992873,1657420626.992881,022-59-9756,pendiente,depositado
AXXAGBHJCA8,10,160,ISVS33886073811455,EEDI72950569458923,221.49,1652668626.992993,1658889426.993001,022-59-9756,pendiente,emitido
IHSUGBBBFPG,10,160,ISVS33886073811455,KUJS95064929267244,224.42,1653532626.993109,1657247826.993117,022-59-9756,rechazado,depositado
SOBKGBN1A9R,2,126,BDBB87037808172478,OPIU81439842785817,538.53,1652409426.993962,1657247826.99397,724-55-3753,rechazado,emitido
RVSPGBM3R4U,2,126,BDBB87037808172478,RWVO84490014547480,188.45,1652841426.994064,1657420626.994072,724-55-3753,aprobado,depositado
YQZMGB7ERDI,2,126,BDBB87037808172478,BFGT73210621320166,733.4,1653619026.994163,1657939026.994171,724-55-3753,aprobado,emitido
CHOPGBH3O1O,2,126,BDBB87037808172478,RGDQ57354857205258,716.54,1652150226.994275,1658716626.994283,724-55-3753,aprobado,emitido
OCOGGBV2BV2,2,126,BDBB87037808172478,LFPR98817268380512,170.3,1653273426.994388,1658803026.994397,724-55-3753,pendiente,emitido
CUQIGBHMX2N,2,126,BDBB87037808172478,MVWA18227383792920,288.84,1652236626.994501,1658284626.994509,724-55-3753,rechazado,emitido
MOOWGB37IFU,2,126,BDBB87037808172478,SDSS67082734415601,390.19,1651459026.994616,1658111826.994623,724-55-3753,rechazado,depositado
QZMFGBKT8KM,2,126,RLIR39820986930708,GIMY54347127933935,96.44,1651631826.99473,1658371026.994738,724-55-3753,pendiente,depositado
QVSNGBHIW9P,2,126,RLIR39820986930708,RDHV26676363401909,511.6,1652927826.994889,1658630226.994897,724-55-3753,pendiente,emitido
SVBGGB7UDIL,2,126,RLIR39820986930708,FUPF47952794957782,787.83,1651372626.995005,1657679826.995013,724-55-3753,rechazado,depositado
VSULGBEDFVE,2,126,RLIR39820986930708,RVVB54047755456441,337.66,1650335826.995121,1657939026.995129,724-55-3753,pendiente,depositado
TMWTGBP83NH,2,126,RLIR39820986930708,TKSI54385307163971,394.0,1651113426.995246,1657852626.995254,724-55-3753,pendiente,depositado
EFJRGBW085H,2,126,RLIR39820986930708,TGQB84460438727533,131.71,1652236626.995417,1658284626.995426,724-55-3753,pendiente,depositado
TWLOGB3YNGI,2,126,RLIR39820986930708,XHTL56484622348675,945.69,1651977426.995548,1657939026.995556,724-55-3753,pendiente,emitido
IYUOGB1KMO0,2,126,RLIR39820986930708,ZEEJ15110737080381,635.65,1653359826.995663,1658716626.995671,724-55-3753,pendiente,depositado
MRKLGBRCV3E,2,126,UDAA05734047694855,RFSM49318549172842,979.97,1652668626.99578,1658111826.995789,724-55-3753,aprobado,emitido
TUBOGBWR5QO,2,126,UDAA05734047694855,YBMJ34893312096777,750.94,1652582226.995939,1658284626.995947,724-55-3753,rechazado,depositado
DOBUGBG9U8N,2,126,UDAA05734047694855,EAJD24300799119715,96.02,1652150226.996056,1658803026.996063,724-55-3753,pendiente,depositado
ALFTGBJJUEV,2,126,UDAA05734047694855,XETY64817308417722,210.26,1652150226.996172,1658371026.99618,724-55-3753,aprobado,depositado
XXMVGBS0VOV,2,126,UDAA05734047694855,EHNJ50527194400374,757.69,1651977426.996304,1657679826.996312,724-55-3753,rechazado,depositado
SACWGB58OMN,61,248,FJPK95701210847591,YHUE35738359533589,786.69,1653359826.997143,1658111826.997149,327-28-1498,aprobado,depositado
RCYXGBMBDGK,61,248,FJPK95701210847591,COXZ17836266538055,553.79,1652150226.997251,1658457426.997259,327-28-1498,aprobado,depositado
JKCEGBAG35Z,61,248,FJPK95701210847591,UWMK99886872730342,695.52,1653791826.997351,1658198226.997359,327-28-1498,rechazado,emitido
WGWWGB0S1VC,61,248,FJPK95701210847591,KTIK41758533744926,28.65,1651804626.997457,1658716626.997466,327-28-1498,rechazado,depositado
FIGYGB5IWF1,61,248,FJPK95701210847591,ONHB08207371371716,333.74,1652668626.997561,1657766226.997569,327-28-1498,rechazado,emitido
KSYNGBJI1WN,61,248,ZAGD39599440138612,PXNF73681720066334,719.03,1651113426.997673,1657939026.997681,327-28-1498,rechazado,depositado
ZUUTGBSEILE,61,248,ZAGD39599440138612,YCTO65884698867589,883.86,1652323026.997831,1657679826.997839,327-28-1498,aprobado,emitido
JQYVGBNILKR,61,248,ZAGD39599440138612,JSRQ39500810083714,367.27,1651545426.997945,1658630226.997953,327-28-1498,pendiente,depositado
UNORGBN08FR,61,248,ZAGD39599440138612,NDQB75596399108818,191.91,1653705426.998062,1658803026.99807,327-28-1498,aprobado,emitido
IXWOGBCRG2B,61,248,ZAGD39599440138612,MLRE78254195265444,69.55,1653532626.998178,1658025426.998186,327-28-1498,pendiente,depositado
RVFTGBS8HKN,61,248,ZAGD39599440138612,NMJV11868805248682,437.57,1651891026.998299,1657939026.998307,327-28-1498,pendiente,emitido
OJXIGBB45AD,61,248,ZAGD39599440138612,CHWM82531307220366,130.75,1652236626.998422,1658630226.99843,327-28-1498,pendiente,emitido
NYJJGBWIIYL,61,248,ZAGD39599440138612,CMQA63795676208150,835.7,1653014226.998552,1658457426.99856,327-28-1498,rechazado,depositado
SSNKGBR2NIG,61,248,ZAGD39599440138612,UBEU38888519783318,543.47,1651027026.998672,1658716626.99868,327-28-1498,aprobado,emitido
JRUYGBM5CMB,61,248,ZAGD39599440138612,CZIN71589188567077,367.5,1651286226.998787,1658371026.998794,327-28-1498,aprobado,emitido
HBSAGBBQVLQ,61,248,ZAGD39599440138612,DFIX80390085664394,131.39,1652755026.998902,1658975826.99891,327-28-1498,aprobado,depositado
NFHDGBE8UT2,61,248,ZAGD39599440138612,SBDK49126825776808,870.81,1651631826.999018,1657247826.999026,327-28-1498,rechazado,depositado
GKYYGB6UQQL,61,248,ZAGD39599440138612,XDFQ58165326035203,759.88,1652150226.999133,1657593426.999141,327-28-1498,aprobado,emitido
NKEMGBGQYZI,61,248,ZAGD39599440138612,MBLO38776132499747,362.09,1652150226.999255,1657679826.999263,327-28-1498,aprobado,emitido
NONFGBSITEI,61,248,ZAGD39599440138612,WPMX15737025245199,449.25,1653705426.999378,1658284626.999386,327-28-1498,pendiente,emitido
IKXRGBYPVBC,49,92,QCOU89434722779053,OPWQ70324425303639,234.27,1650422227.000225,1658716627.000231,302-15-9996,pendiente,depositado
QUAFGB1V6BB,49,92,QCOU89434722779053,IYSP52316130789168,863.59,1651977427.000324,1658803027.000333,302-15-9996,pendiente,emitido
VEZNGBDK4OG,49,92,QCOU89434722779053,NTQH29395500497839,835.01,1652668627.000626,1658803027.000644,302-15-9996,aprobado,emitido
OOQJGB1DBHJ,49,92,QCOU89434722779053,REZI09528418248916,175.07,1650335827.000812,1657593427.000829,302-15-9996,aprobado,depositado
NKJWGBVVEUL,49,92,QCOU89434722779053,KVJA10825069635342,582.74,1650595027.007892,1658630227.007917,302-15-9996,rechazado,depositado
SHQFGBY0TI6,49,92,QCOU89434722779053,QRPI34241104555518,315.23,1652323027.008141,1658284627.008152,302-15-9996,aprobado,depositado
KADIGBGHQPY,49,92,QCOU89434722779053,QZMY57419562095183,685.54,1652063827.008281,1658111827.008289,302-15-9996,pendiente,emitido
PTERGBPA3F1,49,92,QCOU89434722779053,PJUQ31681174297352,373.0,1651804627.010834,1658284627.010855,302-15-9996,rechazado,emitido
